Size Of Map, 40
Number of rows,10
Number of Cols,4
Coordinates of Blocks :
block number, min_ra,max_ra,min_decl,max_decl
0,-1.57079632679,-0.785398163397,-1.22447357676,-0.945033405672
1,-1.57079632679,-0.785398163397,-0.945033405672,-0.665593234588
2,-1.57079632679,-0.785398163397,-0.665593234588,-0.386153063504
3,-1.57079632679,-0.785398163397,-0.386153063504,-0.106712892421
4,-1.57079632679,-0.785398163397,-0.106712892421,0.172727278663
5,-1.57079632679,-0.785398163397,0.172727278663,0.452167449747
6,-1.57079632679,-0.785398163397,0.452167449747,0.731607620831
7,-1.57079632679,-0.785398163397,0.731607620831,1.01104779192
8,-1.57079632679,-0.785398163397,1.01104779192,1.290487963
9,-1.57079632679,-0.785398163397,1.290487963,1.56992813408
10,-0.785398163397,-3.19744231092e-14,-1.22447357676,-0.945033405672
11,-0.785398163397,-3.19744231092e-14,-0.945033405672,-0.665593234588
12,-0.785398163397,-3.19744231092e-14,-0.665593234588,-0.386153063504
13,-0.785398163397,-3.19744231092e-14,-0.386153063504,-0.106712892421
14,-0.785398163397,-3.19744231092e-14,-0.106712892421,0.172727278663
15,-0.785398163397,-3.19744231092e-14,0.172727278663,0.452167449747
16,-0.785398163397,-3.19744231092e-14,0.452167449747,0.731607620831
17,-0.785398163397,-3.19744231092e-14,0.731607620831,1.01104779192
18,-0.785398163397,-3.19744231092e-14,1.01104779192,1.290487963
19,-0.785398163397,-3.19744231092e-14,1.290487963,1.56992813408
20,-3.19744231092e-14,0.785398163397,-1.22447357676,-0.945033405672
21,-3.19744231092e-14,0.785398163397,-0.945033405672,-0.665593234588
22,-3.19744231092e-14,0.785398163397,-0.665593234588,-0.386153063504
23,-3.19744231092e-14,0.785398163397,-0.386153063504,-0.106712892421
24,-3.19744231092e-14,0.785398163397,-0.106712892421,0.172727278663
25,-3.19744231092e-14,0.785398163397,0.172727278663,0.452167449747
26,-3.19744231092e-14,0.785398163397,0.452167449747,0.731607620831
27,-3.19744231092e-14,0.785398163397,0.731607620831,1.01104779192
28,-3.19744231092e-14,0.785398163397,1.01104779192,1.290487963
29,-3.19744231092e-14,0.785398163397,1.290487963,1.56992813408
30,0.785398163397,1.57079632679,-1.22447357676,-0.945033405672
31,0.785398163397,1.57079632679,-0.945033405672,-0.665593234588
32,0.785398163397,1.57079632679,-0.665593234588,-0.386153063504
33,0.785398163397,1.57079632679,-0.386153063504,-0.106712892421
34,0.785398163397,1.57079632679,-0.106712892421,0.172727278663
35,0.785398163397,1.57079632679,0.172727278663,0.452167449747
36,0.785398163397,1.57079632679,0.452167449747,0.731607620831
37,0.785398163397,1.57079632679,0.731607620831,1.01104779192
38,0.785398163397,1.57079632679,1.01104779192,1.290487963
39,0.785398163397,1.57079632679,1.290487963,1.56992813408
block number,nbLines
0,113529
1,276817
2,92020
3,337498
4,576788
5,557507
6,388885
7,98253
8,222221
9,395552
10,315327
11,513625
12,340234
13,141951
14,117884
15,9781
16,13652
17,16698
18,67105
19,14302
20,231960
21,471500
22,130655
23,736
24,31613
26,87281
27,138623
28,61603
29,3409
30,14356
31,44561
32,1097
33,8605
34,20
35,124079
36,617960
37,379284
38,247152
39,336258
